transactionId,itemIndex,name,category,qty,price,lineTotal
txn_9kxpb95ky1rmefae6rbscg,4,Helado 1L,Frozen Foods,3,6470,19410
txn_9kxpb95ky1rmefae6rbscg,5,Aceite Vegetal 1L,Pantry,3,3100,9300
txn_f1hgi2lgikj3eqtvmmmnod,0,Diesel Litros,Automotive,30,1130,33900
txn_jbq4cz947kwng8ahfxsak,0,Carga Bip!,Service,1,2670,2670
txn_60er5b9fyafq2w4gfahho,0,Huevos Campo 30u,Dairy & Eggs,3,6360,19080
txn_60er5b9fyafq2w4gfahho,1,Flores Ramo,Other,3,5650,16950
txn_2sgco94wfzr3pm0l9ap9,0,Queso Chanco 200g,Dairy & Eggs,2,2960,5920
txn_2sgco94wfzr3pm0l9ap9,1,Cloro 1L,Cleaning Supplies,3,1130,3390
txn_2sgco94wfzr3pm0l9ap9,2,Chuleta de Cerdo Kg,Meat & Seafood,3,6130,18390
txn_6ww47320t2lfpzg9c2exor,0,Espárragos Atado,Produce,2,4180,8360
txn_6ww47320t2lfpzg9c2exor,1,Camarones Kg,Meat & Seafood,3,16710,50130
txn_6ww47320t2lfpzg9c2exor,2,Yogurt Griego Pack 4,Dairy & Eggs,3,4520,13560
txn_ueobmqfce2g8khhacvc0st,0,Bencina 93 Litros,Automotive,1,1150,1150
txn_tsm8gcmism2chkcxrki12,0,Nachos,Snacks,2,5040,10080
txn_tsm8gcmism2chkcxrki12,1,Bebida Grande,Beverages,3,3110,9330
txn_9yp2fy464ey2uw3ahkm3,0,Carga Bip!,Service,1,2250,2250
txn_7v5xz20ls5o7xg9ac2nk3x,0,Muffin Arándanos,Bakery,2,3310,6620
txn_io3uuq8p12qxi8srlfw5ce,0,Leche Cultivada 1L,Dairy & Eggs,3,1360,4080
txn_io3uuq8p12qxi8srlfw5ce,1,Marraqueta Kg,Bakery,1,1590,1590
txn_io3uuq8p12qxi8srlfw5ce,2,Atún Lata 170g,Pantry,1,2390,2390
txn_io3uuq8p12qxi8srlfw5ce,3,Cilantro Atado,Produce,1,650,650
txn_io3uuq8p12qxi8srlfw5ce,4,Legumbres 1Kg,Pantry,3,2870,8610
txn_io3uuq8p12qxi8srlfw5ce,5,Ajo Cabeza,Produce,1,610,610
txn_io3uuq8p12qxi8srlfw5ce,6,Ketchup 500g,Pantry,1,2090,2090
txn_io3uuq8p12qxi8srlfw5ce,7,Mayonesa 500g,Pantry,2,2690,5380
txn_io3uuq8p12qxi8srlfw5ce,8,Costillar Cerdo Kg,Meat & Seafood,2,5930,11860
txn_io3uuq8p12qxi8srlfw5ce,9,Pimentón Kg,Produce,1,2690,2690
txn_uwzh6l394dikl1937d0a,0,Snack Tienda,Snacks,1,2750,2750
txn_uwzh6l394dikl1937d0a,1,Lavado Auto,Service,2,6750,13500
txn_uwzh6l394dikl1937d0a,2,Agua Botella,Beverages,3,1200,3600
txn_xnx29wzafvgyff1wuseec7,0,Detergente Líquido 3L,Cleaning Supplies,3,8210,24630
txn_cg20vkrq5md0p5c6x3ou83j,0,Carga Bip!,Service,1,9760,9760
txn_zy404766rb7oaxbut0m22,0,Bencina 93 Litros,Automotive,20,1180,23600
txn_zy404766rb7oaxbut0m22,1,Bencina 95 Litros,Automotive,30,1310,39300
txn_c9mj187l3rpud4qa6cent,0,Estacionamiento Horas,Service,3,1850,5550
txn_menpabtoiqg4ambdngow,0,Plan Estándar,Service,1,9990,9990
txn_j8cbaxgz5v2qfx2vlofx4,0,Viaje Uber Comfort,Service,1,7900,7900
txn_c8o3danq1u40cwbysdrwfyb,0,Crema Antiarrugas,Health & Beauty,1,22660,22660
txn_c8o3danq1u40cwbysdrwfyb,1,Antigripal 10u,Pharmacy,1,5020,5020
txn_sys9crv1nnboxcb89d5o6e,0,Huevos 30u,Dairy & Eggs,2,7130,14260
txn_sys9crv1nnboxcb89d5o6e,1,Reineta Filete Kg,Meat & Seafood,1,10680,10680
txn_sys9crv1nnboxcb89d5o6e,2,Naranja Kg,Produce,3,2060,6180
txn_sys9crv1nnboxcb89d5o6e,3,Pan de Molde Blanco,Bakery,2,2470,4940
txn_sys9crv1nnboxcb89d5o6e,4,Servilletas 100u,Household,1,1760,1760
txn_sys9crv1nnboxcb89d5o6e,5,Limón Kg,Produce,3,2900,8700
txn_sys9crv1nnboxcb89d5o6e,6,Té Caja 100u,Beverages,2,2650,5300
txn_sys9crv1nnboxcb89d5o6e,7,Cebolla Kg,Produce,2,1170,2340
txn_sys9crv1nnboxcb89d5o6e,8,Lavaloza 750ml,Cleaning Supplies,2,2470,4940
txn_sys9crv1nnboxcb89d5o6e,9,Jugo en Polvo Pack 8,Beverages,1,4450,4450
txn_bv8h4egnd2gb6pibnoiuo4,0,Jamón Cocido 200g,Meat & Seafood,1,2600,2600
txn_bv8h4egnd2gb6pibnoiuo4,1,Jugo en Polvo Pack 8,Beverages,1,3690,3690
txn_bv8h4egnd2gb6pibnoiuo4,2,Arroz Grado 2 Kg,Pantry,1,1170,1170
txn_bv8h4egnd2gb6pibnoiuo4,3,Leche Descremada 1L,Dairy & Eggs,2,1350,2700
txn_bv8h4egnd2gb6pibnoiuo4,4,Pan de Molde Blanco,Bakery,1,1880,1880
txn_bv8h4egnd2gb6pibnoiuo4,5,Zanahoria Kg,Produce,2,1210,2420
txn_bv8h4egnd2gb6pibnoiuo4,6,Reineta Filete Kg,Meat & Seafood,1,9160,9160
txn_bv8h4egnd2gb6pibnoiuo4,7,Tallarines 500g,Pantry,1,850,850
txn_bv8h4egnd2gb6pibnoiuo4,8,Asado Carnicero Kg,Meat & Seafood,1,10610,10610
txn_nz5udbmp9pdlhhsfiz6jp,0,Hallulla Pack 6,Bakery,1,1390,1390
txn_nz5udbmp9pdlhhsfiz6jp,1,Longaniza Kg,Meat & Seafood,2,6300,12600
txn_nz5udbmp9pdlhhsfiz6jp,2,Esponja Pack 3,Cleaning Supplies,2,1570,3140
txn_nz5udbmp9pdlhhsfiz6jp,3,Papa Kg,Produce,3,1360,4080
txn_nz5udbmp9pdlhhsfiz6jp,4,Cloro 1L,Cleaning Supplies,3,1150,3450
txn_nz5udbmp9pdlhhsfiz6jp,5,Queso Chanco 200g,Dairy & Eggs,3,2660,7980
txn_nz5udbmp9pdlhhsfiz6jp,6,Leche Semidescremada 1L,Dairy & Eggs,2,1430,2860
txn_nz5udbmp9pdlhhsfiz6jp,7,Crema 200ml,Dairy & Eggs,3,1930,5790
txn_nz5udbmp9pdlhhsfiz6jp,8,Azúcar 1Kg,Pantry,1,1460,1460
txn_nz5udbmp9pdlhhsfiz6jp,9,Sal 1Kg,Pantry,1,670,670
txn_nz5udbmp9pdlhhsfiz6jp,10,Choclo Unidad,Produce,1,640,640
txn_nz5udbmp9pdlhhsfiz6jp,11,Merluza Filete Kg,Meat & Seafood,3,8370,25110
txn_48q2wl60xob7owjuj1b8k,0,Mantequilla 250g,Dairy & Eggs,3,3400,10200
txn_48q2wl60xob7owjuj1b8k,1,Tallarines 500g,Pantry,3,1070,3210
txn_48q2wl60xob7owjuj1b8k,2,Asado Carnicero Kg,Meat & Seafood,2,11490,22980
txn_48q2wl60xob7owjuj1b8k,3,Huevos 30u,Dairy & Eggs,1,7490,7490
txn_y4gkbl3o2cu89fnqfq12l,0,Bencina 93 Litros,Automotive,26,1190,30940
txn_y4gkbl3o2cu89fnqfq12l,1,Aceite Motor,Automotive,1,14660,14660
txn_womp77xhrchz0dupt5zcm,0,Bencina 93 Litros,Automotive,49,1250,61250
txn_d6bqbscpdurbbbqvhvqfc9,0,Empanada,Bakery,1,2240,2240
txn_6sy7qfdrmap45gxm68fhg,0,Bebida 1.5L,Beverages,3,2890,8670
txn_hjm3ood1n8cw3xjg26at4l,0,Espárragos Atado,Produce,1,3420,3420
txn_hjm3ood1n8cw3xjg26at4l,1,Camarones Kg,Meat & Seafood,3,15710,47130
txn_yzy6lkk97mbo6grc0m74k,0,Pan Fresco Kg,Bakery,2,1970,3940
txn_f83lo56ue7d6lvazv2m0wf,0,Cilantro Atado,Produce,2,860,1720
txn_f83lo56ue7d6lvazv2m0wf,1,Atún Lata 170g,Pantry,2,2580,5160
txn_f83lo56ue7d6lvazv2m0wf,2,Huevos 6u,Dairy & Eggs,1,2240,2240
txn_f83lo56ue7d6lvazv2m0wf,3,Legumbres 1Kg,Pantry,2,2260,4520
txn_f83lo56ue7d6lvazv2m0wf,4,Pimentón Kg,Produce,1,2640,2640
txn_f83lo56ue7d6lvazv2m0wf,5,Ketchup 500g,Pantry,1,2130,2130
txn_a0us6bgglieqxyjz1zf7m,0,Kuchen,Bakery,2,2110,4220
txn_rxyhaszq3fhir48x9n6pn,0,Snack Tienda,Snacks,1,2260,2260
txn_rxyhaszq3fhir48x9n6pn,1,Agua Botella,Beverages,1,1380,1380
txn_rxyhaszq3fhir48x9n6pn,2,Lavado Auto,Service,1,6810,6810
txn_rxyhaszq3fhir48x9n6pn,3,Bencina 95 Litros,Automotive,40,1270,50800
txn_m60oq0f9bvolv7fvmy69uh,0,Bebida 500ml,Beverages,3,1510,4530
txn_m60oq0f9bvolv7fvmy69uh,1,Completo Italiano,Pantry,3,3900,11700
txn_m60oq0f9bvolv7fvmy69uh,2,Papas Fritas Grande,Pantry,1,3310,3310
txn_m60oq0f9bvolv7fvmy69uh,3,Hamburguesa Clásica,Pantry,1,6670,6670
txn_367c2o3veq4cm8rck7wawm,0,Croissant,Bakery,1,2980,2980
txn_367c2o3veq4cm8rck7wawm,1,Muffin Arándanos,Bakery,2,3430,6860
txn_n59rmxsp6567j1b9k5djs,0,Verduras Surtidas Kg,Produce,1,2030,2030
txn_n59rmxsp6567j1b9k5djs,1,Frutas Surtidas Kg,Produce,1,2720,2720
txn_n59rmxsp6567j1b9k5djs,2,Flores Ramo,Other,2,5110,10220
txn_p7zw65v8k4em9hi82jl8k,0,Bencina 95 Litros,Automotive,38,1300,49400
txn_e74fwypypft9o3uofgs6af,0,Viaje UberX,Service,1,5490,5490
txn_8bcghzn5wjns24nyj6cr7,0,Aceite Motor,Automotive,1,10350,10350
txn_8bcghzn5wjns24nyj6cr7,1,Diesel Litros,Automotive,34,1060,36040
txn_8bcghzn5wjns24nyj6cr7,2,Bencina 93 Litros,Automotive,20,1220,24400
txn_2botcrinkbub9cbdo352yf,0,Leche Cultivada 1L,Dairy & Eggs,2,1350,2700
txn_2botcrinkbub9cbdo352yf,1,Marraqueta Kg,Bakery,2,1540,3080
txn_2botcrinkbub9cbdo352yf,2,Legumbres 1Kg,Pantry,2,2000,4000
txn_2botcrinkbub9cbdo352yf,3,Huevos 6u,Dairy & Eggs,2,2080,4160
txn_2botcrinkbub9cbdo352yf,4,Mayonesa 500g,Pantry,3,2540,7620
txn_51a0ck92ou4g6tlghwj0ia,0,Reineta Filete Kg,Meat & Seafood,2,10870,21740
txn_51a0ck92ou4g6tlghwj0ia,1,Servilletas 100u,Household,3,1540,4620
txn_51a0ck92ou4g6tlghwj0ia,2,Jugo en Polvo Pack 8,Beverages,1,3830,3830
txn_51a0ck92ou4g6tlghwj0ia,3,Pan de Molde Blanco,Bakery,2,2350,4700
txn_51a0ck92ou4g6tlghwj0ia,4,Mantequilla 250g,Dairy & Eggs,2,3410,6820
txn_51a0ck92ou4g6tlghwj0ia,5,Zanahoria Kg,Produce,1,860,860
txn_51a0ck92ou4g6tlghwj0ia,6,Té Caja 100u,Beverages,1,3320,3320
txn_51a0ck92ou4g6tlghwj0ia,7,Naranja Kg,Produce,1,1830,1830
txn_51a0ck92ou4g6tlghwj0ia,8,Pollo Trutro Kg,Meat & Seafood,3,3520,10560
txn_51a0ck92ou4g6tlghwj0ia,9,Tallarines 500g,Pantry,3,960,2880
txn_51a0ck92ou4g6tlghwj0ia,10,Leche Descremada 1L,Dairy & Eggs,3,1410,4230
txn_51a0ck92ou4g6tlghwj0ia,11,Aceite Maravilla 1L,Pantry,1,2950,2950
txn_51a0ck92ou4g6tlghwj0ia,12,Cebolla Kg,Produce,2,1130,2260
txn_51a0ck92ou4g6tlghwj0ia,13,Huevos 30u,Dairy & Eggs,1,7030,7030
txn_51a0ck92ou4g6tlghwj0ia,14,Limón Kg,Produce,1,2450,2450
txn_l63yg9mzhw98brgxnll1d,0,Diesel Litros,Automotive,36,1110,39960
txn_l63yg9mzhw98brgxnll1d,1,Aceite Motor,Automotive,1,12280,12280
txn_91yqn4jfwkiggo04haiwip,0,Carga Bip!,Service,1,6850,6850
txn_70rb7dofdvv3wdn9nh0xs4,0,Pan Fresco Kg,Bakery,1,2240,2240
txn_d7jz19qc6cehbprqieoewr,0,Gas Natural Mes,Service,1,43900,43900
txn_lysmtlqds471eoguouniztj,0,Estacionamiento Horas,Service,1,1940,1940
txn_9o2gf8so2vex6kkva942u,0,Viaje Cabify,Service,2,11700,23400
txn_0ros14jama4m4l36ew8dem,0,Combo Popcorn Grande,Snacks,2,9070,18140
txn_07u8o91v2d8sg7sfg3a8ra4,0,Verduras Surtidas Kg,Produce,3,1560,4680
txn_07u8o91v2d8sg7sfg3a8ra4,1,Frutas Surtidas Kg,Produce,3,2000,6000
txn_07u8o91v2d8sg7sfg3a8ra4,2,Pescado Fresco Kg,Meat & Seafood,1,7970,7970
txn_07u8o91v2d8sg7sfg3a8ra4,3,Flores Ramo,Other,1,5200,5200
txn_07u8o91v2d8sg7sfg3a8ra4,4,Huevos Campo 30u,Dairy & Eggs,1,6320,6320
txn_qvvfimzdmgoh52j7d01ejs,0,Estacionamiento Horas,Service,3,2200,6600
txn_rmbgfuo4n4dog0w92vmhbd,0,Coca Cola 3L,Beverages,2,2990,5980
txn_rmbgfuo4n4dog0w92vmhbd,1,Lechuga Unidad,Produce,1,1380,1380
txn_rmbgfuo4n4dog0w92vmhbd,2,Helado 1L,Frozen Foods,2,5660,11320
txn_rmbgfuo4n4dog0w92vmhbd,3,Papel Higiénico 12u,Household,1,7480,7480
txn_rmbgfuo4n4dog0w92vmhbd,4,Cerveza Pack 6,Alcohol,3,6780,20340
txn_rmbgfuo4n4dog0w92vmhbd,5,Queso Mantecoso Kg,Dairy & Eggs,3,11050,33150
txn_e8zydgiglilyoj4viqm8e,0,Short,Clothing,2,14210,28420
txn_xqsguqz1xhyg3jhbgbr88,0,Plan Premium,Service,1,12990,12990
txn_97hwqji1vka2w1wvwdqmmg,0,Jugo en Polvo Pack 8,Beverages,2,4320,8640
txn_97hwqji1vka2w1wvwdqmmg,1,Reineta Filete Kg,Meat & Seafood,1,9980,9980
txn_97hwqji1vka2w1wvwdqmmg,2,Servilletas 100u,Household,1,1500,1500
txn_97hwqji1vka2w1wvwdqmmg,3,Zanahoria Kg,Produce,3,1190,3570
txn_97hwqji1vka2w1wvwdqmmg,4,Té Caja 100u,Beverages,1,3760,3760
txn_97hwqji1vka2w1wvwdqmmg,5,Aceite Maravilla 1L,Pantry,1,3110,3110
txn_97hwqji1vka2w1wvwdqmmg,6,Pollo Trutro Kg,Meat & Seafood,2,3500,7000
txn_97hwqji1vka2w1wvwdqmmg,7,Tallarines 500g,Pantry,1,990,990
txn_97hwqji1vka2w1wvwdqmmg,8,Asado Carnicero Kg,Meat & Seafood,3,11710,35130
txn_ttv7xlysl9fuc7p1y98ykb,0,Gyozas 6u,Pantry,1,6400,6400
txn_ttv7xlysl9fuc7p1y98ykb,1,Sake 300ml,Alcohol,2,11140,22280
txn_al9zl8y204n4pzuw9sl64,0,Bencina 95 Litros,Automotive,22,1180,25960
txn_51isjnuj5kpr4tempnaq3,0,Muffin Arándanos,Bakery,1,3460,3460
txn_51isjnuj5kpr4tempnaq3,1,Croissant,Bakery,1,2800,2800
txn_9nq8i3t4cokvutgoifwqs,0,Hamburguesa Clásica,Pantry,1,7430,7430
txn_9nq8i3t4cokvutgoifwqs,1,Bebida 500ml,Beverages,3,1680,5040
txn_hky0cpn5utgu53u5cly5w,0,Naranja Kg,Produce,2,2380,4760
txn_hky0cpn5utgu53u5cly5w,1,Asado Carnicero Kg,Meat & Seafood,2,8530,17060
txn_hky0cpn5utgu53u5cly5w,2,Mantequilla 250g,Dairy & Eggs,2,3300,6600
txn_hky0cpn5utgu53u5cly5w,3,Cebolla Kg,Produce,2,1050,2100
txn_hky0cpn5utgu53u5cly5w,4,Zanahoria Kg,Produce,3,1110,3330
txn_hky0cpn5utgu53u5cly5w,5,Pan de Molde Blanco,Bakery,2,2120,4240
txn_hky0cpn5utgu53u5cly5w,6,Servilletas 100u,Household,3,1670,5010
txn_hky0cpn5utgu53u5cly5w,7,Limón Kg,Produce,1,2220,2220
txn_hky0cpn5utgu53u5cly5w,8,Pollo Trutro Kg,Meat & Seafood,3,3340,10020
txn_hky0cpn5utgu53u5cly5w,9,Tallarines 500g,Pantry,2,930,1860
txn_hky0cpn5utgu53u5cly5w,10,Reineta Filete Kg,Meat & Seafood,2,10950,21900
txn_u9ju2veisyslw0672yif,0,Papas Fritas Grande,Pantry,2,3430,6860
txn_u9ju2veisyslw0672yif,1,Bebida 500ml,Beverages,2,1640,3280
txn_u9ju2veisyslw0672yif,2,Churrasquería Completa,Pantry,1,9840,9840
txn_ck8mw24juehsci2uwgaj7s,0,Camarones Kg,Meat & Seafood,1,13310,13310
txn_ck8mw24juehsci2uwgaj7s,1,Queso Parmesano 200g,Dairy & Eggs,2,6010,12020
txn_ck8mw24juehsci2uwgaj7s,2,Leche Entera 6 Pack,Dairy & Eggs,3,8890,26670
txn_60wbo0l85jhcpyz6ry48i,0,Snack Tienda,Snacks,3,2060,6180
txn_60wbo0l85jhcpyz6ry48i,1,Bencina 95 Litros,Automotive,28,1220,34160
txn_ygddjqb60zg70kmu29o3p,0,Hallulla Pack 6,Bakery,2,1580,3160
txn_ygddjqb60zg70kmu29o3p,1,Sal 1Kg,Pantry,1,730,730
txn_ygddjqb60zg70kmu29o3p,2,Leche Semidescremada 1L,Dairy & Eggs,2,1470,2940
txn_ygddjqb60zg70kmu29o3p,3,Azúcar 1Kg,Pantry,2,1560,3120
txn_ygddjqb60zg70kmu29o3p,4,Chuleta de Cerdo Kg,Meat & Seafood,2,6120,12240
txn_ygddjqb60zg70kmu29o3p,5,Harina 1Kg,Pantry,2,1160,2320
txn_ygddjqb60zg70kmu29o3p,6,Queso Chanco 200g,Dairy & Eggs,2,2510,5020
txn_ygddjqb60zg70kmu29o3p,7,Crema 200ml,Dairy & Eggs,1,1590,1590
txn_ygddjqb60zg70kmu29o3p,8,Cloro 1L,Cleaning Supplies,1,1070,1070
txn_ygddjqb60zg70kmu29o3p,9,Merluza Filete Kg,Meat & Seafood,1,9630,9630
txn_ygddjqb60zg70kmu29o3p,10,Huevos 15u,Dairy & Eggs,2,4060,8120
txn_6kt811f7xhsagedjh0lbnj,0,Estacionamiento Horas,Service,1,4370,4370
txn_j8iq8a9ep9sztb7hfr4dls,0,Diesel Litros,Automotive,30,1150,34500
txn_80s9d94acdi69nspxoit53,0,Hamburguesa Clásica,Pantry,1,6500,6500
txn_80s9d94acdi69nspxoit53,1,Papas Fritas Grande,Pantry,1,3440,3440
txn_80s9d94acdi69nspxoit53,2,Bebida 500ml,Beverages,1,1750,1750
txn_5byavrguhsvzhpx74sxcd,0,McNuggets 10,Pantry,1,5570,5570
txn_s5z5d4l3tgg0wokipzxplsr,0,Ibuprofeno 400mg 20u,Pharmacy,1,4450,4450
txn_s5z5d4l3tgg0wokipzxplsr,1,Paracetamol 500mg 20u,Pharmacy,2,2250,4500
txn_s5z5d4l3tgg0wokipzxplsr,2,Vitamina C 1000mg 30u,Supplements,3,6030,18090
txn_eh1wxsel0ostlo9f60of4k,0,Ketchup 500g,Pantry,1,2350,2350
txn_eh1wxsel0ostlo9f60of4k,1,Mayonesa 500g,Pantry,1,3430,3430
txn_eh1wxsel0ostlo9f60of4k,2,Pimentón Kg,Produce,2,3050,6100
txn_eh1wxsel0ostlo9f60of4k,3,Cilantro Atado,Produce,3,580,1740
txn_eh1wxsel0ostlo9f60of4k,4,Huevos 6u,Dairy & Eggs,2,2470,4940
txn_eh1wxsel0ostlo9f60of4k,5,Ajo Cabeza,Produce,3,550,1650
txn_eh1wxsel0ostlo9f60of4k,6,Chorizo Parrillero Kg,Meat & Seafood,2,5920,11840
txn_eh1wxsel0ostlo9f60of4k,7,Atún Lata 170g,Pantry,3,2210,6630
txn_eh1wxsel0ostlo9f60of4k,8,Legumbres 1Kg,Pantry,3,2850,8550
txn_hxg2lns6swi4kf0x5w603a,0,Bencina 97 Litros,Automotive,38,1420,53960
txn_ehl0o9kaar89jtn624zbd,0,Kuchen,Bakery,1,2410,2410
txn_ehl0o9kaar89jtn624zbd,1,Pan Fresco Kg,Bakery,2,1500,3000
txn_6p8k9c6zyl8kzrjp0zrqzh,0,Calzone Jamón Queso,Pantry,2,8230,16460
txn_ialp2m3vrbdwy97nvbszbm,0,Bebida 1.5L,Beverages,2,2510,5020
txn_bubrmbh2qv5m7x277d44wh,0,Pollo Entero Kg,Meat & Seafood,3,3500,10500
txn_bubrmbh2qv5m7x277d44wh,1,Pizza Congelada,Frozen Foods,1,5290,5290
txn_bubrmbh2qv5m7x277d44wh,2,Coca Cola 3L,Beverages,1,3350,3350
txn_bubrmbh2qv5m7x277d44wh,3,Carne Molida Kg,Meat & Seafood,2,7560,15120
txn_bubrmbh2qv5m7x277d44wh,4,Aceite Vegetal 1L,Pantry,2,2780,5560
txn_bubrmbh2qv5m7x277d44wh,5,Palta Hass Kg,Produce,3,5560,16680
txn_1w9q8yzq0kpq4d6uaksg79,0,Carga Bip!,Service,1,2910,2910
txn_a98jbl1m0q65wyp98ebxt,0,Churrasquería Completa,Pantry,2,9510,19020
txn_a98jbl1m0q65wyp98ebxt,1,Papas Fritas Grande,Pantry,3,3970,11910
txn_c9d246mcjhfwfphxnk8em,0,Pizza Familiar 4 Quesos,Pantry,1,15250,15250
txn_c9d246mcjhfwfphxnk8em,1,Pizza Mediana BBQ,Pantry,1,9860,9860
txn_c9d246mcjhfwfphxnk8em,2,Calzone Jamón Queso,Pantry,1,7410,7410
txn_356xbq2btza80brqj35fqi,0,Papel Higiénico 12u,Household,1,6270,6270
txn_356xbq2btza80brqj35fqi,1,Cerveza Pack 6,Alcohol,1,6730,6730
txn_356xbq2btza80brqj35fqi,2,Manzana Royal Kg,Produce,3,2460,7380
txn_356xbq2btza80brqj35fqi,3,Carne Molida Kg,Meat & Seafood,3,8810,26430
txn_356xbq2btza80brqj35fqi,4,Pechuga de Pollo Kg,Meat & Seafood,1,6280,6280
txn_356xbq2btza80brqj35fqi,5,Pizza Congelada,Frozen Foods,2,4320,8640
txn_356xbq2btza80brqj35fqi,6,Queso Mantecoso Kg,Dairy & Eggs,1,11800,11800
txn_8g47e69h9dqtxc21utu1jj,0,Kuchen,Bakery,1,2430,2430
txn_8g47e69h9dqtxc21utu1jj,1,Empanada,Bakery,2,2170,4340
txn_j4i0sc0sta7gr4xu81jy,0,Estacionamiento Horas,Service,1,3420,3420
txn_3e6ec4t0qq97dqdx0rl1,0,Palta Hass Kg,Produce,2,7760,15520
txn_3e6ec4t0qq97dqdx0rl1,1,Café Molido 250g,Beverages,3,4310,12930
txn_3e6ec4t0qq97dqdx0rl1,2,Coca Cola 3L,Beverages,1,3190,3190
txn_3e6ec4t0qq97dqdx0rl1,3,Huevos Docena,Dairy & Eggs,1,3680,3680
txn_3e6ec4t0qq97dqdx0rl1,4,Queso Mantecoso Kg,Dairy & Eggs,1,11070,11070
txn_3e6ec4t0qq97dqdx0rl1,5,Cerveza Pack 6,Alcohol,2,6360,12720
txn_3e6ec4t0qq97dqdx0rl1,6,Pan Molde Integral,Bakery,3,2120,6360
txn_3e6ec4t0qq97dqdx0rl1,7,Tomate Kg,Produce,2,1320,2640
txn_3e6ec4t0qq97dqdx0rl1,8,Manzana Royal Kg,Produce,3,2500,7500
txn_3e6ec4t0qq97dqdx0rl1,9,Arroz Grado 1 Kg,Pantry,2,1950,3900
txn_3e6ec4t0qq97dqdx0rl1,10,Pizza Congelada,Frozen Foods,3,4810,14430
txn_3e6ec4t0qq97dqdx0rl1,11,Aceite Vegetal 1L,Pantry,1,2750,2750
txn_3e6ec4t0qq97dqdx0rl1,12,Leche Entera 1L,Dairy & Eggs,1,1600,1600
txn_3e6ec4t0qq97dqdx0rl1,13,Lechuga Unidad,Produce,3,1170,3510
txn_3e6ec4t0qq97dqdx0rl1,14,Yogurt Pack 4,Dairy & Eggs,1,3850,3850
txn_e9rnvi83nvmw88z7jy7lm,0,Choclo Unidad,Produce,2,810,1620
txn_e9rnvi83nvmw88z7jy7lm,1,Crema 200ml,Dairy & Eggs,1,1780,1780
txn_e9rnvi83nvmw88z7jy7lm,2,Queso Chanco 200g,Dairy & Eggs,2,2800,5600
txn_e9rnvi83nvmw88z7jy7lm,3,Azúcar 1Kg,Pantry,1,1350,1350
txn_e9rnvi83nvmw88z7jy7lm,4,Leche Semidescremada 1L,Dairy & Eggs,1,1580,1580
txn_e9rnvi83nvmw88z7jy7lm,5,Longaniza Kg,Meat & Seafood,1,7630,7630
txn_e9rnvi83nvmw88z7jy7lm,6,Sal 1Kg,Pantry,2,590,1180
txn_e9rnvi83nvmw88z7jy7lm,7,Harina 1Kg,Pantry,1,1030,1030
txn_e9rnvi83nvmw88z7jy7lm,8,Pepino Unidad,Produce,2,710,1420
txn_e9rnvi83nvmw88z7jy7lm,9,Hallulla Pack 6,Bakery,1,1870,1870
txn_e9rnvi83nvmw88z7jy7lm,10,Papa Kg,Produce,2,1280,2560
txn_e9rnvi83nvmw88z7jy7lm,11,Esponja Pack 3,Cleaning Supplies,2,1550,3100
txn_zvm5fd9y6v5qh1k1083mv,0,Hot Dog,Snacks,3,4070,12210
txn_av5wewp9ei7a0u5g7z1pxd,0,Aceite Motor,Automotive,2,12810,25620
txn_9tc3y328penaq27zllaka9,0,Café Latte Grande,Beverages,2,4230,8460
txn_g2dy81f1nxwo8fmfdbnrz,0,Carga Bip!,Service,1,3990,3990
txn_nzmphbr700rbzgjjuuep4c,0,Aceite Motor,Automotive,3,9420,28260
txn_nzmphbr700rbzgjjuuep4c,1,Bencina 93 Litros,Automotive,20,1240,24800
txn_kxnv7vtho2hic6jq8okj,0,Aceite Motor,Automotive,3,10250,30750
txn_jlecjgms5lel5vsnanmgl,0,Flores Ramo,Other,2,8380,16760
txn_vv9tds92jx8y8l3e7y3nw,0,Frappuccino,Beverages,2,5220,10440
txn_w0a5q3rpyjetgnp4pdk5e,0,Bencina 93 Litros,Automotive,42,1230,51660
txn_yxxr1h9cca5ytmoszntr,0,Legumbres 1Kg,Pantry,3,2740,8220
txn_yxxr1h9cca5ytmoszntr,1,Cilantro Atado,Produce,2,640,1280
txn_yxxr1h9cca5ytmoszntr,2,Atún Lata 170g,Pantry,1,2150,2150
txn_yxxr1h9cca5ytmoszntr,3,Huevos 6u,Dairy & Eggs,1,2340,2340
txn_yxxr1h9cca5ytmoszntr,4,Chorizo Parrillero Kg,Meat & Seafood,2,7420,14840
txn_yxxr1h9cca5ytmoszntr,5,Marraqueta Kg,Bakery,2,1960,3920
txn_yxxr1h9cca5ytmoszntr,6,Costillar Cerdo Kg,Meat & Seafood,2,5370,10740
txn_yxxr1h9cca5ytmoszntr,7,Leche Cultivada 1L,Dairy & Eggs,3,1490,4470
txn_yxxr1h9cca5ytmoszntr,8,Ajo Cabeza,Produce,3,460,1380
txn_yxxr1h9cca5ytmoszntr,9,Pimentón Kg,Produce,2,2370,4740
txn_yxxr1h9cca5ytmoszntr,10,Ketchup 500g,Pantry,1,2420,2420
txn_ubzmixfaha8bylu72u1e0e,0,Cilantro Atado,Produce,3,580,1740
txn_ubzmixfaha8bylu72u1e0e,1,Pimentón Kg,Produce,2,3060,6120
txn_ubzmixfaha8bylu72u1e0e,2,Mayonesa 500g,Pantry,3,3220,9660
